Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality, Processing Software Version,Sun Elevation L1,Sun Azimuth L1,TIRS SSM Model,Data Type Level-1,Sensor Identifier,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Bias Parameter File Name OLI,Bias Parameter File Name TIRS, Calibration Parameter File,RLUT File Name,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LC08_L1TP_165043_20180329_20180405_01_T1,LC81650432018088LGN00,2018/03/29,T1,1, 165, 043, 165, 043,NADIR,-.001,2018/04/05,2018:088:07:16:40.7066870,2018:088:07:17:12.4766850,LGN,DAY,.01,.01,356,4,6.928,4.749,5.045,9,LPGS_13.0.0,58.30986229,128.04504259,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20180329065935_20180329074524.01,LT8BPF20180316102421_20180331173242.01,LC08CPF_20180101_20180331_01.03,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.12"N,47°29'14.57"E,25°35'56.08"N,46°46'19.20"E,25°13'36.52"N,48°37'12.61"E,23°52'07.90"N,46°21'54.83"E,23°29'43.69"N,48°11'15.97"E,24.55309,47.48738,25.59891,46.772,25.22681,48.62017,23.86886,46.36523,23.49547,48.18777,LC08_L1TP_165043_20180329_20180405_01_T1,LC81650432018088LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432018088LGN00
LC08_L1TP_166043_20180320_20180403_01_T1,LC81660432018079LGN00,2018/03/20,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/04/03,2018:079:07:22:55.2653880,2018:079:07:23:27.0353860,LGN,DAY,1.12,1.12,547,4,6.977,5.191,4.661,9,LPGS_13.0.0,55.3211029,131.70287191,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20180320070549_20180320075251.01,LT8BPF20180316102421_20180331173242.01,LC08CPF_20180101_20180331_01.03,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.59"N,45°56'53.56"E,25°35'56.29"N,45°13'59.09"E,25°13'37.02"N,47°04'50.92"E,23°52'07.97"N,44°49'34.68"E,23°29'44.05"N,46°38'54.31"E,24.55322,45.94821,25.59897,45.23308,25.22695,47.08081,23.86888,44.8263,23.49557,46.64842,LC08_L1TP_166043_20180320_20180403_01_T1,LC81660432018079LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432018079LGN00
LC08_L1TP_165043_20180313_20180320_01_T1,LC81650432018072LGN00,2018/03/13,T1,1, 165, 043, 165, 043,NADIR,-.001,2018/03/20,2018:072:07:16:47.5616340,2018:072:07:17:19.3316320,LGN,DAY,.14,.14,362,4,6.722,4.878,4.625,9,LPGS_13.0.0,52.93681192,134.23782284,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20180313065942_20180313074443.01,LT8BPF20180302135148_20180316101045.01,LC08CPF_20180101_20180331_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.51"N,47°29'51.47"E,25°35'55.39"N,46°46'56.50"E,25°13'35.58"N,48°37'49.66"E,23°52'07.36"N,46°22'31.73"E,23°29'42.90"N,48°11'52.66"E,24.55292,47.49763,25.59872,46.78236,25.22655,48.63046,23.86871,46.37548,23.49525,48.19796,LC08_L1TP_165043_20180313_20180320_01_T1,LC81650432018072LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432018072LGN00
LC08_L1TP_166043_20180304_20180319_01_T1,LC81660432018063LGN00,2018/03/04,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/03/19,2018:063:07:23:03.7937170,2018:063:07:23:35.5637150,LGN,DAY,.14,.14,555,4,7.008,5.024,4.885,9,LPGS_13.0.0,49.89077873,137.16552808,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20180304070821_20180304075435.02,LT8BPF20180302135148_20180316101045.01,LC08CPF_20180101_20180331_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.88"N,45°56'57.08"E,25°35'56.69"N,45°14'03.16"E,25°13'37.16"N,47°04'54.44"E,23°52'08.44"N,44°49'38.24"E,23°29'44.27"N,46°38'57.30"E,24.5533,45.94919,25.59908,45.23421,25.22699,47.08179,23.86901,44.82729,23.49563,46.64925,LC08_L1TP_166043_20180304_20180319_01_T1,LC81660432018063LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432018063LGN00
LC08_L1TP_165043_20180225_20180308_01_T1,LC81650432018056LGN00,2018/02/25,T1,1, 165, 043, 165, 043,NADIR,-.001,2018/03/08,2018:056:07:16:56.5897230,2018:056:07:17:28.3597210,LGN,DAY,5.71,5.71,262,4,6.932,5.327,4.436,9,LPGS_13.0.0,47.59979628,139.24924318,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20180225070126_20180225074916.02,LT8BPF20180215111236_20180302113150.01,LC08CPF_20180101_20180331_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.66"N,47°29'38.72"E,25°35'55.75"N,46°46'44.11"E,25°13'35.69"N,48°37'36.98"E,23°52'07.57"N,46°22'18.95"E,23°29'42.86"N,48°11'39.59"E,24.55296,47.49409,25.59882,46.77892,25.22658,48.62694,23.86877,46.37193,23.49524,48.19433,LC08_L1TP_165043_20180225_20180308_01_T1,LC81650432018056LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432018056LGN00
LC08_L1TP_166043_20180216_20180307_01_T1,LC81660432018047LGN00,2018/02/16,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/03/07,2018:047:07:23:11.3157920,2018:047:07:23:43.0857900,LGN,DAY,.35,.35,558,4,7.159,5.244,4.873,9,LPGS_13.0.0,44.84741329,141.74324158,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15161,7741,7581,7741,7581,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20180216070853_20180216075555.01,LT8BPF20180215111236_20180302113150.01,LC08CPF_20180101_20180331_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.84"N,45°56'58.81"E,25°35'55.75"N,45°14'05.32"E,25°13'35.87"N,47°04'56.28"E,23°52'07.57"N,44°49'39.86"E,23°29'43.08"N,46°38'58.67"E,24.55301,45.94967,25.59882,45.23481,25.22663,47.0823,23.86877,44.82774,23.4953,46.64963,LC08_L1TP_166043_20180216_20180307_01_T1,LC81660432018047LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432018047LGN00
LC08_L1TP_165043_20180209_20180221_01_T1,LC81650432018040LGN00,2018/02/09,T1,1, 165, 043, 165, 043,NADIR,-.001,2018/02/21,2018:040:07:17:02.8553740,2018:040:07:17:34.6253720,LGN,DAY,.77,.77,363,4,6.046,4.484,4.056,9,LPGS_13.0.0,42.90892088,143.56989698,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20180209070332_20180209074946.01,LT8BPF20180201043308_20180215103000.01,LC08CPF_20180101_20180331_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.30"N,47°29'49.34"E,25°35'56.51"N,46°46'55.09"E,25°13'36.16"N,48°37'47.71"E,23°52'08.36"N,46°22'29.57"E,23°29'43.40"N,48°11'49.96"E,24.55314,47.49704,25.59903,46.78197,25.22671,48.62992,23.86899,46.37488,23.49539,48.19721,LC08_L1TP_165043_20180209_20180221_01_T1,LC81650432018040LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432018040LGN00
LC08_L1TP_166043_20180131_20180207_01_T1,LC81660432018031LGN00,2018/01/31,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/02/07,2018:031:07:23:16.6546890,2018:031:07:23:48.4246870,LGN,DAY,1.85,1.85,523,4,7.204,5.054,5.134,9,LPGS_13.0.0,40.75200363,145.78374883,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20180131071033_20180131075600.01,LT8BPF20180116103838_20180201021239.01,LC08CPF_20180101_20180331_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.33"N,45°57'15.41"E,25°35'55.54"N,45°14'22.42"E,25°13'35.44"N,47°05'12.73"E,23°52'07.18"N,44°49'56.53"E,23°29'42.47"N,46°39'14.65"E,24.55287,45.95428,25.59876,45.23956,25.22651,47.08687,23.86866,44.83237,23.49513,46.65407,LC08_L1TP_166043_20180131_20180207_01_T1,LC81660432018031LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432018031LGN00
LC08_L1TP_165043_20180124_20180206_01_T1,LC81650432018024LGN00,2018/01/24,T1,1, 165, 043, 165, 043,NADIR,-.001,2018/02/06,2018:024:07:17:10.4363650,2018:024:07:17:42.2063630,LGN,DAY,1.52,1.52,360,4,6.006,4.458,4.025,9,LPGS_13.0.0,39.37523172,147.41038476,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20180124070515_20180124075306.02,LT8BPF20180116103838_20180201021239.01,LC08CPF_20180101_20180331_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.30"N,47°29'21.37"E,25°35'56.69"N,46°46'27.41"E,25°13'36.19"N,48°37'19.63"E,23°52'08.44"N,46°22'01.60"E,23°29'43.26"N,48°11'21.59"E,24.55314,47.48927,25.59908,46.77428,25.22672,48.62212,23.86901,46.36711,23.49535,48.18933,LC08_L1TP_165043_20180124_20180206_01_T1,LC81650432018024LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432018024LGN00
LC08_L1TP_166043_20180115_20180120_01_T1,LC81660432018015LGN00,2018/01/15,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/01/20,2018:015:07:23:26.3541970,2018:015:07:23:58.1241960,LGN,DAY,.3,.3,554,4,7.52,5.283,5.352,9,LPGS_13.0.0,38.05037339,149.37134386,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20180115071155_20180115075946.02,LT8BPF20180102141520_20180116103022.01,LC08CPF_20180101_20180331_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.88"N,45°56'08.92"E,25°35'57.19"N,45°13'15.96"E,25°13'36.66"N,47°04'06.64"E,23°52'09.05"N,44°48'49.75"E,23°29'43.94"N,46°38'08.16"E,24.5533,45.93581,25.59922,45.2211,25.22685,47.06851,23.86918,44.81382,23.49554,46.6356,LC08_L1TP_166043_20180115_20180120_01_T1,LC81660432018015LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432018015LGN00
LC08_L1TP_165043_20180108_20180119_01_T1,LC81650432018008LGN00,2018/01/08,T1,1, 165, 043, 165, 043,NADIR,-.001,2018/01/19,2018:008:07:17:18.8312510,2018:008:07:17:50.6012490,LGN,DAY,.8,.8,379,4,5.945,4.334,4.07,9,LPGS_13.0.0,37.38638916,150.76920318,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20180108070611_20180108075402.02,LT8BPF20180102141520_20180116103022.01,LC08CPF_20180101_20180331_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.62"N,47°28'26.40"E,25°35'56.00"N,46°45'32.47"E,25°13'35.08"N,48°36'25.09"E,23°52'07.97"N,46°21'06.37"E,23°29'42.47"N,48°10'26.76"E,24.55295,47.474,25.59889,46.75902,25.22641,48.60697,23.86888,46.35177,23.49513,48.1741,LC08_L1TP_165043_20180108_20180119_01_T1,LC81650432018008LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432018008LGN00
LC08_L1TP_166043_20171230_20180103_01_T1,LC81660432017364LGN00,2017/12/30,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/01/03,2017:364:07:23:33.0475830,2017:364:07:24:04.8175810,LGN,DAY,.39,.39,552,4,7.258,5.164,5.101,9,LPGS_13.0.0,37.02679098,152.36155732,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171230071249_20171230085142.01,LT8BPF20171221134040_20180102115508.01,LC08CPF_20171001_20171231_01.03,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.30"N,45°55'30.86"E,25°35'56.65"N,45°12'37.84"E,25°13'35.72"N,47°03'28.98"E,23°52'08.80"N,44°48'11.34"E,23°29'43.26"N,46°37'30.25"E,24.55314,45.92524,25.59907,45.21051,25.22659,47.05805,23.86911,44.80315,23.49535,46.62507,LC08_L1TP_166043_20171230_20180103_01_T1,LC81660432017364LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432017364LGN00
LC08_L1TP_165043_20171223_20180103_01_T1,LC81650432017357LGN00,2017/12/23,T1,1, 165, 043, 165, 043,NADIR,-.001,2018/01/03,2017:357:07:17:24.1699930,2017:357:07:17:55.9399910,LGN,DAY,2.54,2.54,378,4,6.459,4.895,4.214,9,LPGS_13.0.0,37.135185,153.40952518,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171223070640_20171223084533.01,LT8BPF20171221134040_20180102115508.01,LC08CPF_20171001_20171231_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.45"N,47°28'03.18"E,25°35'56.94"N,46°45'09.11"E,25°13'35.65"N,48°36'02.30"E,23°52'09.19"N,46°20'42.68"E,23°29'43.33"N,48°10'03.61"E,24.55318,47.46755,25.59915,46.75253,25.22657,48.60064,23.86922,46.34519,23.49537,48.16767,LC08_L1TP_165043_20171223_20180103_01_T1,LC81650432017357LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432017357LGN00
LC08_L1TP_166043_20171214_20171223_01_T1,LC81660432017348LGN00,2017/12/14,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/12/23,2017:348:07:23:33.3788440,2017:348:07:24:05.1488420,LGN,DAY,.43,.43,547,4,7.324,5.27,5.086,9,LPGS_13.0.0,37.76407059,154.45989762,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171214071226_20171214085119.01,LT8BPF20171204045259_20171221125835.01,LC08CPF_20171001_20171231_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.26"N,45°56'13.60"E,25°35'55.79"N,45°13'20.14"E,25°13'34.46"N,47°04'12.07"E,23°52'08.08"N,44°48'53.50"E,23°29'42.11"N,46°38'13.16"E,24.55285,45.93711,25.59883,45.22226,25.22624,47.07002,23.86891,44.81486,23.49503,46.63699,LC08_L1TP_166043_20171214_20171223_01_T1,LC81660432017348LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432017348LGN00
LC08_L1TP_165043_20171207_20171223_01_T1,LC81650432017341LGN00,2017/12/07,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/12/23,2017:341:07:17:21.2091200,2017:341:07:17:52.9791190,LGN,DAY,.7,.7,374,4,6.396,4.94,4.062,9,LPGS_13.0.0,38.6106083,154.9975677,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171207070613_20171207084506.01,LT8BPF20171204045259_20171221125835.01,LC08CPF_20171001_20171231_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.48"N,47°29'30.84"E,25°35'57.05"N,46°46'36.77"E,25°13'35.47"N,48°37'30.11"E,23°52'09.44"N,46°22'10.09"E,23°29'43.33"N,48°11'31.24"E,24.55319,47.4919,25.59918,46.77688,25.22652,48.62503,23.86929,46.36947,23.49537,48.19201,LC08_L1TP_165043_20171207_20171223_01_T1,LC81650432017341LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432017341LGN00
LC08_L1TP_166043_20171128_20171206_01_T1,LC81660432017332LGN00,2017/11/28,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/12/06,2017:332:07:23:32.5611710,2017:332:07:24:04.3311690,LGN,DAY,28.37,28.37,326,4,7.251,5.655,4.539,9,LPGS_13.0.0,40.11592426,155.2704282,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171128071201_20171128075616.02,LT8BPF20171118110207_20171204023211.01,LC08CPF_20171001_20171231_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.45"N,45°56'59.17"E,25°35'57.01"N,45°14'06.47"E,25°13'35.76"N,47°04'57.29"E,23°52'09.01"N,44°49'39.50"E,23°29'43.15"N,46°38'58.13"E,24.55318,45.94977,25.59917,45.23513,25.2266,47.08258,23.86917,44.82764,23.49532,46.64948,LC08_L1TP_166043_20171128_20171206_01_T1,LC81660432017332LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432017332LGN00
LC08_L1TP_165043_20171121_20171206_01_T1,LC81650432017325LGN00,2017/11/21,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/12/06,2017:325:07:17:25.0775170,2017:325:07:17:56.8475150,LGN,DAY,34.73,34.73,162,4,6.336,4.868,4.056,9,LPGS_13.0.0,41.57673498,155.12075187,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171121070530_20171121084423.01,LT8BPF20171118110207_20171204023211.01,LC08CPF_20171001_20171231_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.45"N,47°29'03.84"E,25°35'57.16"N,46°46'10.38"E,25°13'35.54"N,48°37'02.75"E,23°52'09.26"N,46°21'43.38"E,23°29'43.01"N,48°11'03.52"E,24.55318,47.4844,25.59921,46.76955,25.22654,48.61743,23.86924,46.36205,23.49528,48.18431,LC08_L1TP_165043_20171121_20171206_01_T1,LC81650432017325LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432017325LGN00
LC08_L1TP_166043_20171112_20171121_01_T1,LC81660432017316LGN00,2017/11/12,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/11/21,2017:316:07:23:38.9687580,2017:316:07:24:10.7387560,LGN,DAY,.41,.41,547,4,7.269,5.167,5.113,9,LPGS_13.0.0,43.7562053,154.40291077,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15201,7741,7601,7741,7601,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171112071056_20171112084949.01,LT8BPF20171104161020_20171118104831.01,LC08CPF_20171001_20171231_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.23"N,45°55'43.82"E,25°35'56.98"N,45°12'51.41"E,25°13'35.54"N,47°03'41.90"E,23°52'08.87"N,44°48'24.26"E,23°29'42.86"N,46°37'42.56"E,24.55312,45.92884,25.59916,45.21428,25.22654,47.06164,23.86913,44.80674,23.49524,46.62849,LC08_L1TP_166043_20171112_20171121_01_T1,LC81660432017316LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432017316LGN00
LC08_L1TP_165043_20171105_20171120_01_T1,LC81650432017309LGN00,2017/11/05,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/11/20,2017:309:07:17:29.7441180,2017:309:07:18:01.5141160,LGN,DAY,4.47,4.47,348,4,6.432,4.681,4.412,9,LPGS_13.0.0,45.63478975,153.39342237,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171105070423_20171105075013.01,LT8BPF20171104161020_20171118104831.01,LC08CPF_20171001_20171231_01.02,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.45"N,47°28'10.63"E,25°35'57.23"N,46°45'17.57"E,25°13'35.33"N,48°36'09.76"E,23°52'09.44"N,46°20'50.28"E,23°29'42.97"N,48°10'10.27"E,24.55318,47.46962,25.59923,46.75488,25.22648,48.60271,23.86929,46.3473,23.49527,48.16952,LC08_L1TP_165043_20171105_20171120_01_T1,LC81650432017309LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432017309LGN00
LC08_L1TP_166043_20171027_20171107_01_T1,LC81660432017300LGN00,2017/10/27,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/11/07,2017:300:07:23:41.4744710,2017:300:07:24:13.2444690,LGN,DAY,0,0,542,4,6.938,4.894,4.918,9,LPGS_13.0.0,48.20309653,151.46708834,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171027070947_20171027075537.02,LT8BPF20171020000456_20171104134947.01,LC08CPF_20171001_20171231_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.80"N,45°55'14.23"E,25°35'56.58"N,45°12'22.00"E,25°13'35.00"N,47°03'12.49"E,23°52'08.58"N,44°47'54.56"E,23°29'42.36"N,46°37'12.86"E,24.553,45.92062,25.59905,45.20611,25.22639,47.05347,23.86905,44.79849,23.4951,46.62024,LC08_L1TP_166043_20171027_20171107_01_T1,LC81660432017300LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432017300LGN00
LC08_L1TP_165043_20171020_20171106_01_T1,LC81650432017293LGN00,2017/10/20,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/11/06,2017:293:07:17:30.5135440,2017:293:07:18:02.2835420,LGN,DAY,.04,.04,381,4,6.501,4.716,4.475,9,LPGS_13.0.0,50.26905946,149.45485075,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15081,7691,7541,7691,7541,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171020070248_20171020075014.01,LT8BPF20171020000456_20171104134947.01,LC08CPF_20171001_20171231_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.41"N,47°28'01.60"E,25°35'57.41"N,46°45'08.50"E,25°13'35.22"N,48°36'00.76"E,23°52'09.55"N,46°20'40.96"E,23°29'42.79"N,48°10'00.95"E,24.55317,47.46711,25.59928,46.75236,25.22645,48.60021,23.86932,46.34471,23.49522,48.16693,LC08_L1TP_165043_20171020_20171106_01_T1,LC81650432017293LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432017293LGN00
LC08_L1TP_166043_20171011_20180526_01_T1,LC81660432017284LGN01,2017/10/11,T1,1, 166, 043, 166, 043,NADIR,-.001,2018/05/26,2017:284:07:23:40.0922230,2017:284:07:24:11.8622210,LGN,DAY,0,0,551,4,6.618,4.819,4.537,9,LPGS_13.1.0,52.92028286,146.16895991,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15181,7741,7591,7741,7591,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171011070857_20171011075400.01,LT8BPF20171006082423_20171019213827.02,LC08CPF_20171001_20171231_01.03,LC08RLUT_20150303_20431231_01_12.h5,24°33'10.73"N,45°55'29.68"E,25°35'56.47"N,45°12'37.33"E,25°13'34.57"N,47°03'28.08"E,23°52'08.62"N,44°48'09.72"E,23°29'42.14"N,46°37'28.24"E,24.55298,45.92491,25.59902,45.21037,25.22627,47.0578,23.86906,44.8027,23.49504,46.62451,LC08_L1TP_166043_20171011_20180526_01_T1,LC81660432017284LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432017284LGN01
LC08_L1TP_165043_20171004_20171014_01_T1,LC81650432017277LGN00,2017/10/04,T1,1, 165, 043, 165, 043,NADIR,-.001,2017/10/14,2017:277:07:17:27.5382010,2017:277:07:17:59.3081990,LGN,DAY,0,0,370,4,6.753,4.978,4.563,9,LPGS_2.7.0,54.92425773,143.05432132,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15381,15061,7691,7531,7691,7531,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20171004070046_20171004084313.01,LT8BPF20170920111549_20171006060316.01,LC08CPF_20171001_20171231_01.01,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.05"N,47°28'33.96"E,25°35'56.98"N,46°45'40.97"E,25°13'34.36"N,48°36'33.66"E,23°52'09.48"N,46°21'13.07"E,23°29'42.32"N,48°10'33.53"E,24.55307,47.4761,25.59916,46.76138,25.22621,48.60935,23.8693,46.35363,23.49509,48.17598,LC08_L1TP_165043_20171004_20171014_01_T1,LC81650432017277LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81650432017277LGN00
LC08_L1TP_166043_20170925_20171013_01_T1,LC81660432017268LGN00,2017/09/25,T1,1, 166, 043, 166, 043,NADIR,-.001,2017/10/13,2017:268:07:23:34.9946840,2017:268:07:24:06.7646830,LGN,DAY,0,0,549,4,6.753,5.098,4.43,9,LPGS_2.7.0,57.34975632,138.35341166,FINAL,OLI_TIRS_L1TP,OLI_TIRS,15481,15201,7741,7601,7741,7601,UTM,38,WGS84,WGS84,15,30,30,LO8BPF20170925070629_20170925084434.01,LT8BPF20170920111549_20171006060316.01,LC08CPF_20170701_20170930_01.03,LC08RLUT_20150303_20431231_01_12.h5,24°33'11.84"N,45°56'27.06"E,25°35'57.73"N,45°13'34.68"E,25°13'35.47"N,47°04'25.93"E,23°52'10.09"N,44°49'06.78"E,23°29'43.26"N,46°38'25.84"E,24.55329,45.94085,25.59937,45.2263,25.22652,47.07387,23.86947,44.81855,23.49535,46.64051,LC08_L1TP_166043_20170925_20171013_01_T1,LC81660432017268LGN00,https://earthexplorer.usgs.gov/browse-link/12864/LC81660432017268LGN00
