Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Collection Category,Collection Number,WRS Path,WRS Row,Target WRS Path,Target WRS Row,Nadir/Off Nadir,Roll Angle,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality, Processing Software Version,Sun Elevation L1,Sun Azimuth L1,TIRS SSM Model,Data Type Level-1,Sensor Identifier,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Bias Parameter File Name OLI,Bias Parameter File Name TIRS, Calibration Parameter File,RLUT File Name,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LC08_L1TP_012031_20160830_20180130_01_T1,LC80120312016243LGN02,2016/08/30,T1,1, 012, 031, 012, 031,NADIR,-.001,2018/01/30,2016:243:15:27:01.5112620,2016:243:15:27:33.2812580,LGN,DAY,7.58,4.43,537,4,7.761,5.081,5.868,9,LPGS_13.0.0,52.68153711,146.84864731,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160830151419_20160830153834.01,LT8BPF20160818225656_20160902083306.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'35.46"N,71°18'44.46"W,42°48'56.52"N,72°09'42.84"W,42°24'03.17"N,69°54'02.30"W,41°06'02.56"N,72°41'52.76"W,40°41'18.89"N,70°29'44.45"W,41.75985,-71.31235,42.8157,-72.1619,42.40088,-69.90064,41.10071,-72.69799,40.68858,-70.49568,LC08_L1TP_012031_20160830_20180130_01_T1,LC80120312016243LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016243LGN02
LC08_L1TP_012031_20160814_20170221_01_T1,LC80120312016227LGN01,2016/08/14,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/21,2016:227:15:26:54.4045640,2016:227:15:27:26.1745610,LGN,DAY,11.82,8.22,585,4,7.363,4.57,5.773,9,LPGS_2.7.0,57.05278831,141.04173495,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15801,8011,7901,8011,7901,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160814151411_20160814153827.01,LT8BPF20160803085042_20160818203550.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'33.98"N,71°17'58.45"W,42°48'55.15"N,72°08'56.47"W,42°24'01.62"N,69°53'16.30"W,41°06'01.19"N,72°41'06.61"W,40°41'17.34"N,70°28'58.62"W,41.75944,-71.29957,42.81532,-72.14902,42.40045,-69.88786,41.10033,-72.68517,40.68815,-70.48295,LC08_L1TP_012031_20160814_20170221_01_T1,LC80120312016227LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016227LGN01
LC08_L1GT_012031_20160729_20170223_01_T2,LC80120312016211LGN01,2016/07/29,T2,1, 012, 031, 012, 031,NADIR,-.001,2017/02/22,2016:211:15:26:51.5929170,2016:211:15:27:23.3629140,LGN,DAY,76.94,72.6,-1,4,0,0,0,9,LPGS_2.7.0,60.62209147,135.82231093,FINAL,OLI_TIRS_L1GT,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160729151409_20160729153824.01,LT8BPF20160720133144_20160803080806.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'35.10"N,71°18'28.44"W,42°48'56.38"N,72°09'26.17"W,42°24'02.77"N,69°53'46.54"W,41°06'02.34"N,72°41'36.64"W,40°41'18.49"N,70°29'29.18"W,41.75975,-71.3079,42.81566,-72.15727,42.40077,-69.89626,41.10065,-72.69351,40.68847,-70.49144,LC08_L1GT_012031_20160729_20170223_01_T2,LC80120312016211LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016211LGN01
LC08_L1TP_012031_20160713_20180130_01_T1,LC80120312016195LGN02,2016/07/13,T1,1, 012, 031, 012, 031,NADIR,-.001,2018/01/30,2016:195:15:26:47.4481830,2016:195:15:27:19.2181800,LGN,DAY,2.19,4.7,630,4,7.747,4.656,6.192,9,LPGS_13.0.0,63.28173673,132.19614265,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15801,8011,7901,8011,7901,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160713133511_20160713153820.01,LT8BPF20160707085159_20160720111055.01,LC08CPF_20160701_20160930_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.38"N,71°18'50.72"W,42°48'55.80"N,72°09'48.71"W,42°24'02.05"N,69°54'08.64"W,41°06'01.76"N,72°41'59.21"W,40°41'17.74"N,70°29'51.36"W,41.75955,-71.31409,42.8155,-72.16353,42.40057,-69.9024,41.10049,-72.69978,40.68826,-70.4976,LC08_L1TP_012031_20160713_20180130_01_T1,LC80120312016195LGN02,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016195LGN02
LC08_L1TP_012031_20160627_20170223_01_T1,LC80120312016179LGN01,2016/06/27,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/22,2016:179:15:26:39.7297540,2016:179:15:27:11.4997510,LGN,DAY,24.06,17.38,521,4,7.674,4.604,6.139,9,LPGS_2.7.0,64.90249385,131.08064588,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160627151357_20160627153812.01,LT8BPF20160620195437_20160707083823.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.34"N,71°18'27.94"W,42°48'55.58"N,72°09'26.03"W,42°24'01.66"N,69°53'45.38"W,41°06'01.98"N,72°41'36.64"W,40°41'17.77"N,70°29'28.21"W,41.75954,-71.30776,42.81544,-72.15723,42.40046,-69.89594,41.10055,-72.69351,40.68827,-70.49117,LC08_L1TP_012031_20160627_20170223_01_T1,LC80120312016179LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016179LGN01
LC08_L1TP_012031_20160611_20170220_01_T1,LC80120312016163LGN01,2016/06/11,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/20,2016:163:15:26:32.4190590,2016:163:15:27:04.1890560,LGN,DAY,99.99,99.99,35,4,9.502,6.606,6.831,9,LPGS_2.7.0,65.24571935,132.71522881,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160611151349_20160611153805.01,LT8BPF20160606063351_20160620173313.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'33.77"N,71°18'17.03"W,42°48'54.97"N,72°09'15.01"W,42°24'00.94"N,69°53'34.44"W,41°06'01.26"N,72°41'25.66"W,40°41'16.98"N,70°29'17.27"W,41.75938,-71.30473,42.81527,-72.15417,42.40026,-69.8929,41.10035,-72.69046,40.68805,-70.48813,LC08_L1TP_012031_20160611_20170220_01_T1,LC80120312016163LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016163LGN01
LC08_L1TP_012031_20160526_20170223_01_T1,LC80120312016147LGN01,2016/05/26,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/23,2016:147:15:26:28.9566030,2016:147:15:27:00.7265990,LGN,DAY,23.24,25.34,621,4,8.059,5.06,6.273,9,LPGS_2.7.0,64.0557172,136.35575539,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160526151346_20160526153802.01,LT8BPF20160522121054_20160606055146.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.74"N,71°19'11.24"W,42°48'55.98"N,72°10'09.23"W,42°24'01.84"N,69°54'28.58"W,41°06'02.38"N,72°42'20.05"W,40°41'17.99"N,70°30'11.63"W,41.75965,-71.31979,42.81555,-72.16923,42.40051,-69.90794,41.10066,-72.70557,40.68833,-70.50323,LC08_L1TP_012031_20160526_20170223_01_T1,LC80120312016147LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016147LGN01
LC08_L1TP_012031_20160510_20170223_01_T1,LC80120312016131LGN01,2016/05/10,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/23,2016:131:15:26:23.8985150,2016:131:15:26:55.6685110,LGN,DAY,17.27,34.38,547,4,8.04,5.241,6.097,9,LPGS_2.7.0,61.21104903,140.52906609,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160510151341_20160510153757.01,LT8BPF20160507073845_20160522095010.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'35.42"N,71°19'45.52"W,42°48'56.77"N,72°10'42.24"W,42°24'02.88"N,69°55'03.68"W,41°06'02.70"N,72°42'53.50"W,40°41'18.60"N,70°30'47.09"W,41.75984,-71.32931,42.81577,-72.1784,42.4008,-69.91769,41.10075,-72.71486,40.6885,-70.51308,LC08_L1TP_012031_20160510_20170223_01_T1,LC80120312016131LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016131LGN01
LC08_L1TP_012031_20160424_20170223_01_T1,LC80120312016115LGN01,2016/04/24,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/23,2016:115:15:26:21.3106260,2016:115:15:26:53.0806220,LGN,DAY,.04,.03,588,4,7.669,5.085,5.741,9,LPGS_2.7.0,56.86912156,144.12684319,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160424151338_20160424153754.01,LT8BPF20160422201524_20160507073029.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'33.80"N,71°20'55.86"W,42°48'53.10"N,72°11'56.83"W,42°24'04.43"N,69°56'16.80"W,41°05'58.06"N,72°44'00.92"W,40°41'19.00"N,70°31'53.18"W,41.75939,-71.34885,42.81475,-72.19912,42.40123,-69.938,41.09946,-72.73359,40.68861,-70.53144,LC08_L1TP_012031_20160424_20170223_01_T1,LC80120312016115LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016115LGN01
LC08_L1TP_012031_20160408_20170223_01_T1,LC80120312016099LGN01,2016/04/08,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/23,2016:099:15:26:28.4540100,2016:099:15:27:00.2240070,LGN,DAY,61.85,43.67,200,4,8.125,5.677,5.813,9,LPGS_2.7.0,51.42205297,146.91798989,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160408151345_20160408153801.01,LT8BPF20160408000419_20160422175416.01,LC08CPF_20160401_20160630_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.81"N,71°20'28.10"W,42°48'54.22"N,72°11'29.29"W,42°24'05.08"N,69°55'48.54"W,41°05'59.39"N,72°43'33.64"W,40°41'19.90"N,70°31'25.25"W,41.75967,-71.34114,42.81506,-72.19147,42.40141,-69.93015,41.09983,-72.72601,40.68886,-70.52368,LC08_L1TP_012031_20160408_20170223_01_T1,LC80120312016099LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016099LGN01
LC08_L1TP_012031_20160323_20170223_01_T1,LC80120312016083LGN01,2016/03/23,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/23,2016:083:15:26:35.9702480,2016:083:15:27:07.7402450,LGN,DAY,95.6,74.05,188,4,7.906,5.59,5.59,9,LPGS_2.7.0,45.31512734,149.02905852,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160323151353_20160323160030.01,LT8BPF20160309080230_20160324033852.01,LC08CPF_20160101_20160331_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.67"N,71°20'17.63"W,42°48'54.18"N,72°11'19.14"W,42°24'04.54"N,69°55'37.60"W,41°05'59.46"N,72°43'23.77"W,40°41'19.43"N,70°31'14.59"W,41.75963,-71.33823,42.81505,-72.18865,42.40126,-69.92711,41.09985,-72.72327,40.68873,-70.52072,LC08_L1TP_012031_20160323_20170223_01_T1,LC80120312016083LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016083LGN01
LC08_L1TP_012031_20160307_20170224_01_T1,LC80120312016067LGN01,2016/03/07,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/24,2016:067:15:26:43.5799150,2016:067:15:27:15.3499120,LGN,DAY,90.65,94.56,159,4,8.442,5.928,6.01,9,LPGS_2.7.0,39.06160673,150.85212011,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15801,8011,7901,8011,7901,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160307151600_20160307160238.01,LT8BPF20160223122621_20160309074854.01,LC08CPF_20160101_20160331_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'33.84"N,71°20'22.70"W,42°48'53.50"N,72°11'24.25"W,42°24'03.24"N,69°55'41.99"W,41°05'59.21"N,72°43'29.68"W,40°41'18.60"N,70°31'19.70"W,41.7594,-71.33964,42.81486,-72.19007,42.4009,-69.92833,41.09978,-72.72491,40.6885,-70.52214,LC08_L1TP_012031_20160307_20170224_01_T1,LC80120312016067LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016067LGN01
LC08_L1TP_012031_20160220_20170224_01_T1,LC80120312016051LGN01,2016/02/20,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/24,2016:051:15:26:44.3432190,2016:051:15:27:16.1132160,LGN,DAY,22.49,36.74,460,4,7.59,4.742,5.926,9,LPGS_2.7.0,33.18568221,152.7137216,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160220151736_20160220160414.01,LT8BPF20160208080723_20160223100557.01,LC08CPF_20160101_20160331_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'34.27"N,71°19'01.85"W,42°48'54.11"N,72°10'03.04"W,42°24'03.42"N,69°54'20.84"W,41°05'59.93"N,72°42'08.89"W,40°41'18.89"N,70°29'58.99"W,41.75952,-71.31718,42.81503,-72.16751,42.40095,-69.90579,41.09998,-72.70247,40.68858,-70.49972,LC08_L1TP_012031_20160220_20170224_01_T1,LC80120312016051LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016051LGN01
LC08_L1GT_012031_20160204_20170224_01_T2,LC80120312016035LGN01,2016/02/04,T2,1, 012, 031, 012, 031,NADIR,-.001,2017/02/24,2016:035:15:26:52.8528630,2016:035:15:27:24.6228600,LGN,DAY,100,100,-1,4,0,0,0,9,LPGS_2.7.0,28.20179675,154.79815395,FINAL,OLI_TIRS_L1GT,OLI_TIRS,16021,15801,8011,7901,8011,7901,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160204152056_20160204160423.02,LT8BPF20160124171309_20160208072447.01,LC08CPF_20160101_20160331_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'35.53"N,71°19'56.46"W,42°48'55.58"N,72°10'56.86"W,42°24'04.64"N,69°55'15.56"W,41°06'01.33"N,72°43'03.50"W,40°41'20.11"N,70°30'54.50"W,41.75987,-71.33235,42.81544,-72.18246,42.40129,-69.92099,41.10037,-72.71764,40.68892,-70.51514,LC08_L1GT_012031_20160204_20170224_01_T2,LC80120312016035LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016035LGN01
LC08_L1TP_012031_20160119_20170224_01_T1,LC80120312016019LGN01,2016/01/19,T1,1, 012, 031, 012, 031,NADIR,-.001,2017/02/24,2016:019:15:26:56.1273110,2016:019:15:27:27.8973080,LGN,DAY,47.98,35.08,346,4,9.684,5.961,7.631,9,LPGS_2.7.0,24.57247208,157.09411402,FINAL,OLI_TIRS_L1TP,OLI_TIRS,16021,15781,8011,7891,8011,7891,UTM,19,WGS84,WGS84,15,30,30,LO8BPF20160119152059_20160119160426.02,LT8BPF20160110081635_20160124145303.01,LC08CPF_20160101_20160331_01.01,LC08RLUT_20150303_20431231_01_12.h5,41°45'35.17"N,71°19'50.05"W,42°48'55.40"N,72°10'49.94"W,42°24'04.18"N,69°55'09.05"W,41°06'00.97"N,72°42'57.02"W,40°41'19.43"N,70°30'48.38"W,41.75977,-71.33057,42.81539,-72.18054,42.40116,-69.91918,41.10027,-72.71584,40.68873,-70.51344,LC08_L1TP_012031_20160119_20170224_01_T1,LC80120312016019LGN01,https://earthexplorer.usgs.gov/browse-link/12864/LC80120312016019LGN01
