Landsat Product Identifier,Landsat Scene Identifier,Acquisition Date,Spacecraft Identifier,Scan Line Corrector,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Date L-1 Generated,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model (meters),Geometric RMSE Model X,Geometric RMSE Model Y,Image Quality,Gain Change,Processing Software Version,Full Partial Scene,Sun Elevation L-1,Sun Azimuth L-1,Gap Phase Source,Gap Phase Statistic,Data Type Level-1,Sensor Identifier,Ephemeris Type,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Map Projection Level-1,UTM Zone,Datum,Ellipsoid,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Calibration Parameter File,Scan Gap Interpolation,Center Latitude,Center Longitude,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LL Corner Lat,LL Corner Long,LR Corner Lat,LR Corner Long,Center Latitude dec,Center Longitude dec,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,LR Corner Lat dec,LR Corner Long dec,Display ID,Ordering ID,Browse Link
LE07_L1TP_012031_20131118_20160906_01_T1,LE70120312013322EDC00,2013/11/18,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/06,2013:322:15:23:03.7090624,2013:322:15:23:30.4630000,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,19,39,124,4,4.114,3.088,2.719,9,N,LPGS_12.8.1,FULL,26.93787992,162.18582666,DE,14.161846,ETM_L1TP,ETM,DEFINITIVE,14761,16601,7381,8301,7381,8301,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20131001_20131231_01.02,2,41°45'14.54"N,71°18'35.68"W,42°42'46.66"N,72°11'29.44"W,42°22'46.24"N,69°54'07.63"W,41°06'45.18"N,72°41'26.45"W,40°47'14.28"N,70°27'22.61"W,41.75404,-71.30991,42.71296,-72.19151,42.37951,-69.90212,41.11255,-72.69068,40.7873,-70.45628,LE07_L1TP_012031_20131118_20160906_01_T1,LE70120312013322EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013322EDC00
LE07_L1TP_012031_20131102_20160907_01_T1,LE70120312013306EDC00,2013/11/02,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/07,2013:306:15:22:58.8181250,2013:306:15:23:25.5722500,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,37,57,94,4,4.274,2.804,3.226,9,N,LPGS_12.8.1,FULL,31.32456466,161.36462012,DE,7.152554,ETM_L1TP,ETM,DEFINITIVE,14761,16581,7381,8291,7381,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20131001_20131231_01.02,2,41°45'12.10"N,71°18'50.47"W,42°42'49.72"N,72°11'41.28"W,42°22'49.12"N,69°54'21.17"W,41°06'47.20"N,72°41'37.93"W,40°47'16.40"N,70°27'35.57"W,41.75336,-71.31402,42.71381,-72.1948,42.38031,-69.90588,41.11311,-72.69387,40.78789,-70.45988,LE07_L1TP_012031_20131102_20160907_01_T1,LE70120312013306EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013306EDC00
LE07_L1TP_012031_20131017_20160908_01_T1,LE70120312013290EDC00,2013/10/17,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/08,2013:290:15:22:55.0689375,2013:290:15:23:21.8228750,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,82,79,21,4,3.719,3.014,2.179,9,N,LPGS_12.8.1,FULL,36.48936852,159.14181129,DE,-15.988018,ETM_L1TP,ETM,DEFINITIVE,14701,16581,7351,8291,7351,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20131001_20131231_01.02,2,41°45'12.46"N,71°19'33.24"W,42°42'47.02"N,72°12'23.08"W,42°22'46.88"N,69°55'06.89"W,41°06'44.21"N,72°42'23.22"W,40°47'13.45"N,70°28'24.89"W,41.75346,-71.3259,42.71306,-72.20641,42.37969,-69.91858,41.11228,-72.70645,40.78707,-70.47358,LE07_L1TP_012031_20131017_20160908_01_T1,LE70120312013290EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013290EDC00
LE07_L1TP_012031_20131001_20160908_01_T1,LE70120312013274EDC00,2013/10/01,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/08,2013:274:15:22:42.3317500,2013:274:15:23:09.0857499,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,0,0,237,4,2.946,2.045,2.12,9,N,LPGS_12.8.1,FULL,41.9681034,155.53267081,DE,-11.825138,ETM_L1TP,ETM,DEFINITIVE,14721,16581,7361,8291,7361,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20131001_20131231_01.02,2,41°45'10.84"N,71°18'18.86"W,42°42'42.62"N,72°11'08.34"W,42°22'42.56"N,69°53'54.17"W,41°06'39.96"N,72°41'09.17"W,40°47'09.28"N,70°27'12.85"W,41.75301,-71.30524,42.71184,-72.18565,42.37849,-69.89838,41.1111,-72.68588,40.78591,-70.45357,LE07_L1TP_012031_20131001_20160908_01_T1,LE70120312013274EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013274EDC00
LE07_L1TP_012031_20130915_20160910_01_T1,LE70120312013258EDC00,2013/09/15,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/10,2013:258:15:22:32.5213124,2013:258:15:22:59.2753125,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,11,6,186,4,3.092,2,2.358,9,N,LPGS_12.8.1,FULL,47.3375596,150.70358018,DE,15.847756,ETM_L1TP,ETM,DEFINITIVE,14781,16581,7391,8291,7391,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130807_20130930_01.02,2,41°45'10.44"N,71°18'03.49"W,42°42'49.93"N,72°10'50.56"W,42°22'49.26"N,69°53'35.59"W,41°06'47.95"N,72°40'49.33"W,40°47'17.20"N,70°26'52.19"W,41.7529,-71.30097,42.71387,-72.18071,42.38035,-69.89322,41.11332,-72.68037,40.78811,-70.44783,LE07_L1TP_012031_20130915_20160910_01_T1,LE70120312013258EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013258EDC00
LE07_L1GT_012031_20130830_20160910_01_T2,LE70120312013242EDC00,2013/08/30,LANDSAT_7,OFF,T2,1,BUMPER, 012, 031,2016/09/10,2013:242:15:22:20.9178750,2013:242:15:22:47.6718750,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,89,87,-1,-1,,,,9,N,LPGS_12.8.1,FULL,52.28031938,145.02657107,DE,11.641572,ETM_L1GT,ETM,DEFINITIVE,14761,16581,7381,8291,7381,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130807_20130930_01.02,2,41°45'09.40"N,71°17'33.32"W,42°42'44.06"N,72°10'24.53"W,42°22'42.67"N,69°53'06.58"W,41°06'41.47"N,72°40'22.33"W,40°47'09.74"N,70°26'22.42"W,41.75261,-71.29259,42.71224,-72.17348,42.37852,-69.88516,41.11152,-72.67287,40.78604,-70.43956,LE07_L1GT_012031_20130830_20160910_01_T2,LE70120312013242EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013242EDC00
LE07_L1TP_012031_20130814_20160908_01_T1,LE70120312013226EDC00,2013/08/14,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/08,2013:226:15:22:09.6944375,2013:226:15:22:36.4484374,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,11,7,161,4,3.2,2.334,2.189,9,N,LPGS_12.8.1,FULL,56.55504818,139.09204521,DE,2.549891,ETM_L1TP,ETM,DEFINITIVE,14781,16581,7391,8291,7391,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130807_20130930_01.02,2,41°45'08.68"N,71°17'25.80"W,42°42'35.86"N,72°10'20.24"W,42°22'34.21"N,69°52'59.92"W,41°06'33.23"N,72°40'18.80"W,40°47'01.07"N,70°26'16.55"W,41.75241,-71.2905,42.70996,-72.17229,42.37617,-69.88331,41.10923,-72.67189,40.78363,-70.43793,LE07_L1TP_012031_20130814_20160908_01_T1,LE70120312013226EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013226EDC00
LE07_L1TP_012031_20130729_20160907_01_T1,LE70120312013210EDC00,2013/07/29,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/07,2013:210:15:22:09.0651249,2013:210:15:22:35.8191250,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,60,61,23,4,6.752,3.51,5.768,9,N,LPGS_12.8.1,FULL,60.0327772,133.79692273,DE,4.498655,ETM_L1TP,ETM,DEFINITIVE,14761,16581,7381,8291,7381,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130701_20130806_01.02,2,41°45'28.26"N,71°20'00.28"W,42°42'55.94"N,72°12'58.68"W,42°23'00.17"N,69°55'35.62"W,41°06'54.07"N,72°42'49.43"W,40°47'28.07"N,70°28'44.36"W,41.75785,-71.33341,42.71554,-72.2163,42.38338,-69.92656,41.11502,-72.71373,40.79113,-70.47899,LE07_L1TP_012031_20130729_20160907_01_T1,LE70120312013210EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013210EDC00
LE07_L1GT_012031_20130713_20160907_01_T2,LE70120312013194EDC00,2013/07/13,LANDSAT_7,OFF,T2,1,BUMPER, 012, 031,2016/09/07,2013:194:15:22:16.9158124,2013:194:15:22:43.6698124,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,100,100,-1,-1,,,,9,N,LPGS_12.8.1,FULL,62.67043862,130.24934158,DE,.431648,ETM_L1GT,ETM,DEFINITIVE,14761,16581,7381,8291,7381,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130701_20130806_01.02,2,41°45'27.76"N,71°19'57.76"W,42°42'55.04"N,72°12'55.91"W,42°22'59.27"N,69°55'34.86"W,41°06'51.08"N,72°42'47.02"W,40°47'24.86"N,70°28'43.93"W,41.75771,-71.33271,42.71529,-72.21553,42.38313,-69.92635,41.11419,-72.71306,40.79024,-70.47887,LE07_L1GT_012031_20130713_20160907_01_T2,LE70120312013194EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013194EDC00
LE07_L1TP_012031_20130627_20160910_01_T1,LE70120312013178EDC00,2013/06/27,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/10,2013:178:15:22:27.5007499,2013:178:15:22:54.2548749,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,88,86,18,4,3.728,2.541,2.728,9,N,LPGS_12.8.1,FULL,64.29328587,129.21351884,DE,-5.898177,ETM_L1TP,ETM,DEFINITIVE,14761,16561,7381,8281,7381,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130401_20130630_01.02,2,41°45'28.30"N,71°20'48.12"W,42°42'52.02"N,72°13'43.61"W,42°22'57.04"N,69°56'27.13"W,41°06'48.42"N,72°43'35.54"W,40°47'22.74"N,70°29'37.00"W,41.75786,-71.3467,42.71445,-72.22878,42.38251,-69.94087,41.11345,-72.72654,40.78965,-70.49361,LE07_L1TP_012031_20130627_20160910_01_T1,LE70120312013178EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013178EDC00
LE07_L1TP_012031_20130611_20160907_01_T1,LE70120312013162EDC00,2013/06/11,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/07,2013:162:15:22:33.9739999,2013:162:15:23:00.7280000,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,98,96,10,4,4.403,2.661,3.508,9,N,LPGS_12.8.1,FULL,64.66166447,130.94294287,DE,-.75737,ETM_L1TP,ETM,DEFINITIVE,14781,16581,7391,8291,7391,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130401_20130630_01.02,2,41°45'26.39"N,71°20'43.22"W,42°42'56.70"N,72°13'36.16"W,42°23'01.68"N,69°56'22.06"W,41°06'52.88"N,72°43'29.17"W,40°47'27.78"N,70°29'32.86"W,41.75733,-71.34534,42.71575,-72.22671,42.3838,-69.93946,41.11469,-72.72477,40.79105,-70.49246,LE07_L1TP_012031_20130611_20160907_01_T1,LE70120312013162EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013162EDC00
LE07_L1GT_012031_20130526_20160908_01_T2,LE70120312013146EDC00,2013/05/26,LANDSAT_7,OFF,T2,1,BUMPER, 012, 031,2016/09/08,2013:146:15:22:42.0144375,2013:146:15:23:08.7684375,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,93,95,-1,-1,,,,9,N,LPGS_12.8.1,FULL,63.50699979,134.69086568,DE,-13.307052,ETM_L1GT,ETM,DEFINITIVE,14701,16581,7351,8291,7351,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130401_20130630_01.02,2,41°45'26.60"N,71°21'09.47"W,42°43'03.54"N,72°13'58.58"W,42°23'08.38"N,69°56'44.77"W,41°06'59.26"N,72°43'52.10"W,40°47'33.86"N,70°29'56.22"W,41.75739,-71.35263,42.71765,-72.23294,42.38566,-69.94577,41.11646,-72.73114,40.79274,-70.49895,LE07_L1GT_012031_20130526_20160908_01_T2,LE70120312013146EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013146EDC00
LE07_L1TP_012031_20130510_20160908_01_T1,LE70120312013130EDC00,2013/05/10,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/08,2013:130:15:22:45.6683125,2013:130:15:23:12.4222500,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,4,8,160,4,4.542,3.159,3.264,9,N,LPGS_12.8.1,FULL,60.70554438,139.01657947,DE,-2.092862,ETM_L1TP,ETM,DEFINITIVE,14761,16581,7381,8291,7381,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130401_20130630_01.02,2,41°45'26.35"N,71°20'28.97"W,42°42'54.43"N,72°13'23.20"W,42°22'58.69"N,69°56'05.89"W,41°06'52.16"N,72°43'18.08"W,40°47'25.73"N,70°29'18.92"W,41.75732,-71.34138,42.71512,-72.22311,42.38297,-69.93497,41.11449,-72.72169,40.79048,-70.48859,LE07_L1TP_012031_20130510_20160908_01_T1,LE70120312013130EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013130EDC00
LE07_L1TP_012031_20130424_20160910_01_T1,LE70120312013114EDC00,2013/04/24,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/10,2013:114:15:22:47.6687500,2013:114:15:23:14.4227499,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,29,40,61,4,3.74,2.722,2.565,9,N,LPGS_12.8.1,FULL,56.39806869,142.78879458,DE,8.44065,ETM_L1TP,ETM,DEFINITIVE,14761,16581,7381,8291,7381,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130401_20130630_01.02,2,41°45'25.78"N,71°19'38.46"W,42°42'54.40"N,72°12'36.72"W,42°22'57.86"N,69°55'15.28"W,41°06'51.48"N,72°42'24.80"W,40°47'24.47"N,70°28'21.58"W,41.75716,-71.32735,42.71511,-72.2102,42.38274,-69.92091,41.1143,-72.70689,40.79013,-70.47266,LE07_L1TP_012031_20130424_20160910_01_T1,LE70120312013114EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013114EDC00
LE07_L1TP_012031_20130408_20160908_01_T1,LE70120312013098EDC00,2013/04/08,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/08,2013:098:15:22:55.5596250,2013:098:15:23:22.3136249,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,13,17,158,4,4.581,3.3,3.178,9,N,LPGS_12.8.1,FULL,50.95476268,145.6608717,DE,-7.692296,ETM_L1TP,ETM,DEFINITIVE,14761,16561,7381,8281,7381,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130401_20130630_01.02,2,41°45'24.52"N,71°20'19.72"W,42°42'49.14"N,72°13'17.80"W,42°22'52.03"N,69°55'55.42"W,41°06'46.48"N,72°43'12.90"W,40°47'19.18"N,70°29'08.48"W,41.75681,-71.33881,42.71365,-72.22161,42.38112,-69.93206,41.11291,-72.72025,40.78866,-70.48569,LE07_L1TP_012031_20130408_20160908_01_T1,LE70120312013098EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013098EDC00
LE07_L1TP_012031_20130323_20160908_01_T1,LE70120312013082EDC00,2013/03/23,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/08,2013:082:15:22:57.3013750,2013:082:15:23:24.0553749,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,71,56,19,4,5.768,4.721,3.314,9,N,LPGS_12.8.1,FULL,44.85431359,147.86171855,DE,6.988065,ETM_L1TP,ETM,DEFINITIVE,14761,16561,7381,8281,7381,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130301_20130331_01.02,2,41°45'24.37"N,71°19'43.75"W,42°42'55.26"N,72°12'37.44"W,42°22'58.37"N,69°55'17.00"W,41°06'52.31"N,72°42'32.90"W,40°47'24.97"N,70°28'30.43"W,41.75677,-71.32882,42.71535,-72.2104,42.38288,-69.92139,41.11453,-72.70914,40.79027,-70.47512,LE07_L1TP_012031_20130323_20160908_01_T1,LE70120312013082EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013082EDC00
LE07_L1GT_012031_20130307_20160909_01_T2,LE70120312013066EDC00,2013/03/07,LANDSAT_7,OFF,T2,1,BUMPER, 012, 031,2016/09/09,2013:066:15:23:02.0765000,2013:066:15:23:28.8304375,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,100,100,-1,-1,,,,9,N,LPGS_12.8.1,FULL,38.61408479,149.77364439,DE,10.115041,ETM_L1GT,ETM,DEFINITIVE,14761,16561,7381,8281,7381,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130301_20130331_01.02,2,41°45'22.18"N,71°20'06.83"W,42°43'02.24"N,72°12'56.16"W,42°23'05.39"N,69°55'38.57"W,41°06'58.18"N,72°42'50.00"W,40°47'30.84"N,70°28'50.34"W,41.75616,-71.33523,42.71729,-72.2156,42.38483,-69.92738,41.11616,-72.71389,40.7919,-70.48065,LE07_L1GT_012031_20130307_20160909_01_T2,LE70120312013066EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013066EDC00
LE07_L1TP_012031_20130219_20160911_01_T1,LE70120312013050EDC00,2013/02/19,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/11,2013:050:15:23:04.2232500,2013:050:15:23:30.9771875,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,99,85,53,4,4.874,3.911,2.908,9,N,LPGS_12.8.1,FULL,32.76524558,151.70047646,DE,14.938661,ETM_L1TP,ETM,DEFINITIVE,14721,16561,7361,8281,7361,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130101_20130228_01.02,2,41°45'21.31"N,71°20'06.61"W,42°42'51.08"N,72°12'57.42"W,42°22'54.66"N,69°55'43.64"W,41°06'47.34"N,72°42'50.65"W,40°47'20.08"N,70°28'54.80"W,41.75592,-71.33517,42.71419,-72.21595,42.38185,-69.92879,41.11315,-72.71407,40.78891,-70.48189,LE07_L1TP_012031_20130219_20160911_01_T1,LE70120312013050EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013050EDC00
LE07_L1TP_012031_20130203_20160910_01_T1,LE70120312013034EDC00,2013/02/03,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/10,2013:034:15:23:06.4178124,2013:034:15:23:33.1717499,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,88,69,33,4,4.468,3.008,3.304,9,N,LPGS_12.8.1,FULL,27.8180198,153.83886481,DE,-4.885,ETM_L1TP,ETM,DEFINITIVE,14761,16561,7381,8281,7381,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130101_20130228_01.02,2,41°45'19.76"N,71°20'24.22"W,42°42'49.93"N,72°13'17.65"W,42°22'52.90"N,69°56'03.73"W,41°06'47.95"N,72°43'10.56"W,40°47'20.36"N,70°29'14.60"W,41.75549,-71.34006,42.71387,-72.22157,42.38136,-69.93437,41.11332,-72.7196,40.78899,-70.48739,LE07_L1TP_012031_20130203_20160910_01_T1,LE70120312013034EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013034EDC00
LE07_L1TP_012031_20130118_20160909_01_T1,LE70120312013018EDC00,2013/01/18,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/09,2013:018:15:23:03.1157499,2013:018:15:23:29.8696875,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,5,3,188,4,5.346,4.544,2.817,9,N,LPGS_12.8.1,FULL,24.23706169,156.1668605,DE,-13.906293,ETM_L1TP,ETM,DEFINITIVE,14701,16561,7351,8281,7351,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130101_20130228_01.02,2,41°45'19.58"N,71°19'37.85"W,42°42'49.50"N,72°12'31.57"W,42°22'51.56"N,69°55'14.66"W,41°06'46.91"N,72°42'26.68"W,40°47'18.38"N,70°28'27.84"W,41.75544,-71.32718,42.71375,-72.20877,42.38099,-69.92074,41.11303,-72.70741,40.78844,-70.4744,LE07_L1TP_012031_20130118_20160909_01_T1,LE70120312013018EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013018EDC00
LE07_L1TP_012031_20130102_20160911_01_T1,LE70120312013002EDC00,2013/01/02,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/11,2013:002:15:23:03.3987499,2013:002:15:23:30.1526875,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,19,24,126,4,5.622,4.549,3.303,9,N,LPGS_12.8.1,FULL,22.36835773,158.50618211,DE,11.4689,ETM_L1TP,ETM,DEFINITIVE,14701,16561,7351,8281,7351,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20130101_20130228_01.02,2,41°45'17.53"N,71°20'06.61"W,42°42'49.21"N,72°13'00.55"W,42°22'50.45"N,69°55'40.08"W,41°06'45.68"N,72°42'54.40"W,40°47'16.37"N,70°28'52.14"W,41.75487,-71.33517,42.71367,-72.21682,42.38068,-69.9278,41.11269,-72.71511,40.78788,-70.48115,LE07_L1TP_012031_20130102_20160911_01_T1,LE70120312013002EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312013002EDC00
LE07_L1GT_012031_20121217_20160909_01_T2,LE70120312012352EDC00,2012/12/17,LANDSAT_7,OFF,T2,1,BUMPER, 012, 031,2016/09/09,2012:352:15:22:59.6480624,2012:352:15:23:26.4019999,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,100,100,-1,-1,,,,9,N,LPGS_12.8.1,FULL,22.37396531,160.51696189,DE,-14.319589,ETM_L1GT,ETM,DEFINITIVE,14701,16581,7351,8291,7351,8291,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20121001_20121231_01.02,2,41°45'16.31"N,71°19'47.24"W,42°42'53.35"N,72°12'43.34"W,42°22'53.98"N,69°55'19.74"W,41°06'52.42"N,72°42'35.78"W,40°47'22.34"N,70°28'30.29"W,41.75453,-71.32979,42.71482,-72.21204,42.38166,-69.92215,41.11456,-72.70994,40.78954,-70.47508,LE07_L1GT_012031_20121217_20160909_01_T2,LE70120312012352EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312012352EDC00
LE07_L1GT_012031_20121201_20160910_01_T2,LE70120312012336EDC00,2012/12/01,LANDSAT_7,OFF,T2,1,BUMPER, 012, 031,2016/09/10,2012:336:15:22:51.9359999,2012:336:15:23:18.6899374,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,100,100,-1,-1,,,,9,N,LPGS_12.8.1,FULL,24.20651683,161.82739696,DE,-.312316,ETM_L1GT,ETM,DEFINITIVE,14701,16561,7351,8281,7351,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20121001_20121231_01.02,2,41°45'15.37"N,71°18'42.84"W,42°42'54.11"N,72°11'34.58"W,42°22'54.23"N,69°54'12.82"W,41°06'51.12"N,72°41'29.69"W,40°47'20.90"N,70°27'25.92"W,41.75427,-71.3119,42.71503,-72.19294,42.38173,-69.90356,41.1142,-72.69158,40.78914,-70.4572,LE07_L1GT_012031_20121201_20160910_01_T2,LE70120312012336EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312012336EDC00
LE07_L1TP_012031_20121115_20160909_01_T1,LE70120312012320EDC00,2012/11/15,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/09,2012:320:15:22:50.3556250,2012:320:15:23:17.1095625,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,69,82,49,4,4.125,2.906,2.927,9,N,LPGS_12.8.1,FULL,27.59934576,162.06738431,DE,-13.173739,ETM_L1TP,ETM,DEFINITIVE,14701,16561,7351,8281,7351,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20121001_20121231_01.02,2,41°45'15.08"N,71°19'24.74"W,42°42'53.46"N,72°12'14.83"W,42°22'53.72"N,69°54'55.80"W,41°06'50.51"N,72°42'13.57"W,40°47'20.18"N,70°28'12.43"W,41.75419,-71.32354,42.71485,-72.20412,42.38159,-69.9155,41.11403,-72.70377,40.78894,-70.47012,LE07_L1TP_012031_20121115_20160909_01_T1,LE70120312012320EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312012320EDC00
LE07_L1TP_012031_20121030_20160911_01_T1,LE70120312012304EDC00,2012/10/30,LANDSAT_7,OFF,T1,1,BUMPER, 012, 031,2016/09/11,2012:304:15:22:43.8877500,2012:304:15:23:10.6416875,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,77,64,30,4,4.537,3.248,3.168,9,N,LPGS_12.8.1,FULL,32.15847384,161.01168469,DE,1.71362,ETM_L1TP,ETM,DEFINITIVE,14781,16561,7391,8281,7391,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20121001_20121231_01.02,2,41°45'14.18"N,71°19'02.68"W,42°42'42.80"N,72°11'56.00"W,42°22'43.14"N,69°54'41.54"W,41°06'40.00"N,72°41'53.30"W,40°47'10.00"N,70°27'56.59"W,41.75394,-71.31741,42.71189,-72.19889,42.37865,-69.91154,41.11111,-72.69814,40.78611,-70.46572,LE07_L1TP_012031_20121030_20160911_01_T1,LE70120312012304EDC00,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312012304EDC00
LE07_L1GT_012031_20121014_20160909_01_T2,LE70120312012288EDC01,2012/10/14,LANDSAT_7,OFF,T2,1,BUMPER, 012, 031,2016/09/09,2012:288:15:22:36.7844375,2012:288:15:23:03.5384374,EDC Sioux Falls  South Dakota  USA (aka LGS),Day,99,93,-1,-1,,,,9,N,LPGS_12.8.1,FULL,37.40992177,158.54596728,DE,5.810247,ETM_L1GT,ETM,DEFINITIVE,14721,16561,7361,8281,7361,8281,UTM,19,WGS84,WGS84,15,30,30,LE07CPF_20121001_20121231_01.02,2,41°45'12.89"N,71°18'50.36"W,42°42'39.31"N,72°11'41.75"W,42°22'39.61"N,69°54'27.76"W,41°06'35.60"N,72°41'40.67"W,40°47'05.39"N,70°27'44.57"W,41.75358,-71.31399,42.71092,-72.19493,42.37767,-69.90771,41.10989,-72.69463,40.78483,-70.46238,LE07_L1GT_012031_20121014_20160909_01_T2,LE70120312012288EDC01,https://earthexplorer.usgs.gov/browse-link/12267/LE70120312012288EDC01
